category,venue_id,name,longitude,created_on,lattitude
default,12268,Gluon.no,5.31729698181152,1512940989,60.3958158000959
default,12257,Clínica Dental y Maxilofacial Óscar Maestre,-6.97217702865601,1512913136,38.8745549895746
default,12258,Cabochon.fr,1.45757675170898,1512913696,44.6042183893586
default,12259,Hardware Resale Inc,-80.3852677345276,1512916258,25.6819640356384
transport,12262,Oeste Autopartes,-68.8338947296143,1512931303,-32.911009246137
shopping,12264,belle fleur,-80.2618324756622,1512933140,25.7528986429004
shopping,12265,Half Pint Shop ,-87.6691335439682,1512933732,41.9505260138815
attraction,12266,HOTEL VON ASTORIAN 5 ESTRELLAS,-74.0709507465362,1512935831,4.63298659154474
food,12269,albergo toscana,11.8654596805573,1512944837,42.7435020659191
lodging,12270,Hostel Casa terra,-48.4729886054993,1512951879,-27.6518292292548
default,12273,Mperformance Works,-79.5140939067642,1512961761,9.01641797360611
lodging,12272,The White Tree Hostel & Bar,21.1549526453018,1512952313,42.6570458765111
default,12274,Orange Custom Services,-80.4223626852036,1512965123,25.6362935706347
default,12275,ÁlbumBoda,-66.8610119819641,1512968546,10.4815664580013
shopping,12277,Didactico Computadores,-72.503457069397,1512977825,7.88678389910204
shopping,12279,Mundo Didactico,-72.5033122301102,1512979063,7.88580618142391
default,12280,NH Business Show,-71.541160941124,1512979912,42.9192510537488
default,12260,FDS Informatique,1.98578417301178,1512918086,46.5904036043366
default,12263,"Sale of Movies, Software & Scientific Papers",-80.1610028743744,1512932385,-5.09678432726382
shopping,12410,Lens Doctors,-71.1021423339844,1513364962,42.8155946471989
nightlife,12281,Via deuxieme,138.857118487358,1512984549,35.1044268535375
default,12282,Lebenshaus Werkstatt,8.98321151733398,1513002777,50.0124241104846
default,12285,Ketal Consultores,-3.63883495330811,1513008234,40.4367485515823
default,12286,D&F CONSTRUÇOES,-49.2249727249146,1513010176,-25.5162244461259
nightlife,12287,F.A.Bar Oranžová,16.6948065966335,1513012886,49.2074275794366
shopping,12289,Libreria Francavillese,17.5815153121948,1513016022,40.5307504893746
food,12290,Panificadora Mineira,-48.2002508640289,1513016503,-15.6624720037216
default,12288,Eurodent Servizi Odontoiatrici,10.8384150266647,1513014785,45.5225895571838
default,12291,Studio Dr.Ciscato Stefano,10.9959465265274,1513019251,45.3884935900493
nightlife,12292,Hostinec U Daana,16.604842543602,1513020288,49.2094496944224
shopping,12293,Dutchfem Cannabis Seeds,5.45884251594543,1513021184,51.4456792414836
default,12294,Oomph Salon,-70.7581114768982,1513022124,43.0750401155064
shopping,12295,Fuchs Weingut,15.5233061313629,1513025319,46.662963830333
default,12283,Jaybird Productions,-79.4124573469162,1513005505,43.6683527747646
cafe,12296,VOW,126.927317976952,1513036514,37.5554905844766
attraction,12297,Armadillo Expeditions,-72.4800145626068,1513045483,-51.7388822369801
shopping,12298,Buzzinga Beekeeping Supplies,151.097803115845,1513047400,-33.8669012117155
sports,12299,Reload Personal Training | Katharina Fründt,8.98921966552734,1513065240,47.7730218305667
default,12300, land plot,38.7339305877686,1513069231,56.7339071357703
default,12301,Developing.it,16.8637508153915,1513069767,41.1257766314811
sports,12302,6Pack Beach,-123.078846931458,1513070677,49.2035932420804
shopping,12303,Suba.Me,-45.4393726587296,1513072313,-20.4626457275393
default,12304,Optica Clérigues,-0.425645112991333,1513072705,39.285573385743
default,12305,Un Mon de Viatges,-0.41373610496521,1513073393,39.2918344089639
lodging,12309,Molino A Maquia de Medin,-8.27179312705994,1513074274,42.9822977115361
food,12310,Oses Çiğ Köfte,28.8902395963669,1513076737,41.0144136822964
shopping,12311,3D Sotra,37.5122916698456,1513077278,55.8103615469549
default,12320,Soap & Gather505,-106.750910282135,1513094080,35.200643981929
default,12313,VinoKilo,8.31778764724731,1513082958,49.9683509944388
default,12314,DENTISTA (dentist) HENK ODON,-49.4284987449646,1513083484,-20.7917852572352
default,12315,Architec Projetos Especiais,-51.1674392223358,1513084779,-23.3240898499818
default,12317,BioSmile,-56.063597202301,1513086236,-34.8796601442942
sports,12316,DOTS - Defense Oriented Tactical Solutions asd,12.1803992986679,1513085568,45.668382569927
default,12318,ONE Brasil,-51.1776852607727,1513092806,-29.9057390455393
shopping,12319,AlleStand Colombia,-75.5843067169189,1513093060,6.20289070101523
default,12322,Framingham Tire,-71.4152848720551,1513099589,42.2759989510615
default,12321,Архитектор частный,30.3673911094666,1513098479,60.0335481497325
default,12323,EFynch.com Inc.,-76.6160398721695,1513108101,39.2626876577478
lodging,12324,B&B Il Portico di Anna,14.3064308166504,1513111985,42.3935442064647
shopping,12325,TAG Body Art,138.874005675316,1513115824,-34.9069973117736
shopping,12326,Joebrew.Beer,138.874027132988,1513115923,-34.9069049272061
sports,12327,DeRose Methdod Itu,-47.2791481018066,1513118175,-23.2634020006338
shopping,12328,MEGAtoner.si,15.6443703174591,1513119713,46.535705571204
sports,12329,CrossFit PWM,-70.323674082756,1513122392,43.6979990423528
default,12330,KMCG Photography,-122.046518325806,1513129707,37.9117683050908
shopping,12331,Matsumiya Laurenz Perlenschmuck,7.63083636760712,1513131756,51.9641441163924
food,12333,Brian's Cheesesteaks,-77.804285287857,1513143103,35.9783274227418
food,12334,焼肉海鮮もいじゃ,138.856882452965,1513145874,35.1039221562178
default,12336,web hosting international,100.870220661163,1513154116,12.9050921490893
nightlife,12335,スナック 杏んず。,138.86106133461,1513147392,35.1090874758855
shopping,12337,Penzo.cz,15.3636342287064,1513160454,50.4285030044283
default,12338,POULIKARAKOS,23.669405579567,1513166579,37.9476029209516
default,12339,ΠΟΥΛΙΚΑΡΑΚΟΣ,23.6693733930588,1513166685,37.9467610988429
shopping,12340,Olivier Gerardi,6.42322540283203,1513166697,46.4704902141699
food,12341,Ristorante al San Francesco,12.1114611625671,1513167558,42.7156820684354
food,12342,Palazzo dei Sette Meeting Point,12.1104687452316,1513167643,42.7184409823737
shopping,12343,reSTART73.ru,48.4048390388489,1513168290,54.3242107269895
lodging,12344,Mountain Flair Apartments,9.83561754226685,1513170790,46.4883544897157
lodging,12345,Mountain's Finest Chalets,9.8355907201767,1513172887,46.4884615985733
food,12346,Margriet Foodbar ,3.44777584075928,1513174232,51.0883043768035
default,12348,Zoltan Zsurka Personal Trainer,19.080376625061,1513178540,47.5540405135479
default,12347,Mercuria Bogføring & Regnskab ApS,12.5673240423202,1513178435,55.675866330812
lodging,12349,Gli Ulivi di Montalbano ,9.82104503651499,1513180283,44.1358252537892
default,12350,Atlanta Lawyer Jonathan W. Johnson LLC,-84.2594611644745,1513182489,33.8525528330428
default,12351,XET Kft.,19.0314424037933,1513184808,47.4683622152268
sports,12353,The Strand Tennis Center,-74.3817061185837,1513194481,40.7307426253066
default,12360,Mutech,-49.4106245040894,1513203986,-26.2135514833655
default,12355,ETIOPATHE - J. Benjamin Marcelis,2.40441262722015,1513196020,48.8699125975657
default,12356,QI GONG - Dojo les sens du Monde,2.40295886993408,1513196306,48.8622797446904
lodging,12358,Statek Vletice,14.3101269006729,1513198851,49.6043553549652
default,12359,QI GONG - Vitality,2.2842013835907,1513201880,48.8869561571481
grocery,10088,Tienda Biogotá,-74.0707361698151,1497972803,4.63671336405884
atm,12361,Bitcoin ATM,-79.8502206802368,1513209896,40.4193119707767
atm,12362,Bitcoin ATM,-79.9871581792831,1513210448,40.3951628073086
default,12363,Gauss Educação,-45.0004601814635,1513210747,-21.2442720784644
shopping,12364,From Lisbon With Love,-9.13647830486297,1513214752,38.7075907155256
default,12365,Braeheid Gardens Ltd. Shawn A Bouchard,-118.822086145719,1513217037,55.3141727893299
default,12366,Inmobiliaria BlueRain,0.106446146965027,1513218287,38.8391477105524
food,12367,Food4Thought,98.961415886879,1513220916,18.8061216148575
shopping,12357,VitebskMiod,30.2076280117035,1513196845,55.1823288957796
nightlife,12368,Ukiah Brewing Compay,-123.207882642746,1513232723,39.1498484221817
cafe,12369,Wafelhuis ワーフルハウス,135.235894918442,1513234772,34.7163237385403
default,12373,AGENCIA JOE ,3.0276346206665,1513242724,39.7744437749756
shopping,12374,PN leather,65.5622434616089,1513243913,57.1096701405194
lodging,12375,NapoliSky,14.2647814750671,1513250871,40.8491298820865
shopping,12376,Traumbetten-Shop,8.690185546875,1513253938,50.0503052315039
default,12377,Agencia Koffein,-70.6480765342712,1513259687,-33.439964842761
shopping,12371,Fashion.xxp,114.218046069145,1513236836,22.3135251172228
default,12372,Nutrizionista Alberto Steriti,9.12565290927887,1513242299,39.2062948573244
atm,12380,Digital Mint ATM,-89.4131219387054,1513265094,43.0270354748957
atm,12381,Digital Mint ATM,-89.3938636779785,1513265192,43.0684645330812
default,12382,Babik LLC (Attorney),-81.3747400045395,1513265619,40.798448499336
default,12385,AZtrading srl,12.4728673696518,1513270324,41.9190320188689
default,12383,Tecnologias Sion SAS,-75.5950516462326,1513266910,6.22807791472205
nightlife,12384,Bodega Illuminati,-52.337611913681,1513267126,-27.2749669104061
atm,12378,Cajero de criptomonedas,-70.6208252906799,1513262206,-33.4344586812203
default,12379,Asociación Bitcoin Chile,-70.6209164857864,1513263998,-33.434543738405
default,12386,Hardwired Hosting UK,-3.37488412857056,1513271499,52.2453554364933
default,12387,Italia Criptovalute,12.0791673660278,1513273046,44.2034084864406
default,12388,Faculdade Melies,-46.6622239351273,1513273297,-23.6088430996925
default,12389,トータルビューティーBB,135.518299341202,1513274838,34.6678584663284
shopping,12390,Фотомагазин Фотомаг59 г. Пермь,56.2513840198517,1513276265,58.0091209220113
default,12391,Harmony Health & Wellness,-94.6516585350036,1513276418,39.2091795851242
default,12392,Iure Law Firm (Iure Abogados),-74.0690463781357,1513277685,4.60386148303082
default,12393,Stephanos Pavlides Laboratory ,33.0418990409453,1513283148,34.6792116854226
default,12394,Rushmore Coin,-103.226948976517,1513284030,44.0807722871247
default,12395,New Build Construction,18.9712429046631,1513284175,-33.70499161609
default,12396,DotComWriters,-79.4606351852417,1513285900,9.04997175293944
default,12397,BitcoinMXN,-99.1107130050659,1513286231,19.4392172910348
default,12398,Bitcoins Qatar,51.5272521972656,1513286295,25.2743482890355
default,12399,LAMBERT + Co. DENTISTRY,-74.0077739953995,1513316701,40.7142201220876
default,12400,Cryptometrica,43.9802670478821,1513338723,56.2937880618041
default,12401,hosting55.hu,18.9121913909912,1513339722,47.5715893525273
default,12402,Hangosítás,18.9119124412537,1513339788,47.5712853385316
default,12403,kowabit.de - blog,9.67465817928314,1513340041,53.4665243048129
default,12404,paravisie.nl,4.84650492668152,1513341007,52.390222384474
default,12405,PsychicWorld.com,-73.9230215549469,1513341385,40.8636674946616
trezor retailer,12406,UBid Estate & Auction Services LLC,-97.2838443517685,1513344014,32.8315947713973
attraction,12407,Websalgusto.com,-75.2624148130417,1513352016,2.93106182740465
shopping,12408,Elevated Vaping,-118.327882289886,1513363965,34.1631142850624
shopping,12409,Lens Doctors,-71.4517897367477,1513364739,42.9676932211405
shopping,12411,Lens Doctors,-70.8786821365356,1513365185,43.2156463288625
default,12423,Майнинг Клуб РФ,37.6527106761932,1513411468,55.8118627130059
atm,12412,Eric Barbosa - Advocacia e Consultoria,-47.8933310508728,1513366332,-15.7990930213928
atm,12413,Consultoria de Investimento e de Mercado de Capitais,-47.893003821373,1513366610,-15.7987936389364
default,12414,HARAN,-1.14770650863647,1513367913,45.8479093128112
default,12415,RODEO CONCIERGE INC,-118.402608633041,1513369090,34.0672807139777
grocery,12416,Eagle Express Liquor & Deli,-83.7674635648727,1513372218,42.6322261500676
default,12417,Gaslo & Co.,-118.20066511631,1513378628,33.971418706005
shopping,12418,Port City Coin,-70.769054889679,1513381698,43.0555699549579
shopping,12419,Rusuley,40.969825387001,1513384840,57.7581140511151
cafe,12424,Bar Krokodíl,17.3331052064896,1513415326,48.6761632481171
default,12425,Digital Class,151.249723434448,1513416415,-33.8924781969918
shopping,12421,XGT e-Sports Store,-60.6417095661163,1513392800,-32.9453013479282
default,12422,Dott. Lorenzo Anelli,12.5017815828323,1513397824,41.8877860487722
lodging,11540,Fewo Mira,8.56385350227356,1509893913,51.2447581738395
default,12427,Futuring Space,14.7233855724335,1513417128,36.9159780698852
transport,12428,Nicebycab,7.3013162612915,1513419110,43.7064534180198
transport,12429,nice-airport-minibus-shuttle.com,7.30075836181641,1513419306,43.7056390575773
default,12430,Nicebycab,7.30520009994507,1513419416,43.7063215699369
default,12431,Physiotherapie S. Meyn,11.6803443431854,1513437509,48.2357074666386
food,12432,Las Delicias del Pollo 1A y Comida China,-73.6172336339951,1513439873,4.14681978020405
cafe,12433,Cucudrulus,-98.8780528306961,1513443413,19.4120552902447
food,12434,Gut Merödgen,6.35880410671234,1513444399,50.8500995995636
lodging,12435,Gut Merödgen,6.35863780975342,1513444441,50.8499979944603
shopping,12436,Campustec,-75.6838434934616,1513453847,45.4230866542229
transport,12437,JDA - Joe Dietrich Automotive,-97.3110151290893,1513458322,32.8093923251985
default,12440,Xpress For Electronics Services,30.9505999088287,1513461071,29.9785798983904
default,12439,THE HOUSE residential complex ,18.7589406967163,1513459839,42.4204112793958
lodging,12441,Guaecahouse,-45.4626274108887,1513464248,-23.8193091217042
sports,12442,Sports de Combats,-73.5954487323761,1513467840,45.5261712569623
shopping,12443,SOCKSTOYOU,127.029955387115,1513486136,37.6439964697156
default,12444,Cahoot Coworking,2.16009020805359,1513509597,41.3796463719813
atm,12445,Cuiping,11.0851192474365,1513523307,43.8826914068657
default,12447,Yalı Sürücü Kursları,29.0903270244598,1513534592,41.13490829924
food,12450,Fiskskaldjur,18.0066025257111,1513554804,59.3392520682431
default,12451,Twimt Institute,13.7854814529419,1513592430,45.6533632247685
default,12452,Africainter.net,18.8434624671936,1513595932,-34.1342930276914
default,12453,Gori M. Thermoidraulica,13.7737172842026,1513596197,45.6654360066305
default,12454,040 Social food,13.7714374065399,1513596984,45.652560779936
default,12455,Farmacia Neri,13.773068189621,1513597175,45.6513120929152
default,12456,Studio Franchi,13.7728482484818,1513597363,45.6541656581034
default,12457,Consultório Psicanalítico,-49.2368119955063,1513606718,-16.6497658045342
default,12458,Amore Fotografía - Wedding Photography,-75.6577348709106,1513622552,4.56061809793232
default,12459,Mascotikas,-78.4693765640259,1513629461,-0.090808830390306
default,12460,Kite-store.cz,14.1601431369781,1513630635,50.1897141691595
atm,12461,Bitcoin Arh. | Архангельск,40.5301094055176,1513635227,64.532777730179
food,12462,Pita Hut,-81.8336123228073,1513636385,28.5578235811255
default,12464,I Luv Photo,-87.6443231105804,1513637641,41.9361098238758
default,12465,Hissa Leal Odontologia Avançada,-49.3886947631836,1513645743,-26.2487655541707
default,12449,"Hundred Nights, INC",-72.2791332006454,1513548413,42.9329637086633
shopping,12467,Bodega del Jeans Florida,-76.2321996688843,1513648063,3.32277687566091
shopping,12466,La Bodega del Jeans Pradera,-76.2414747476578,1513647424,3.41787879188632
attraction,12468,Float Sixty River North,-87.7313232421875,1513650382,41.8265953735717
default,12469,Float Sixty River North,-87.6360082626343,1513650527,41.8937162129129
shopping,12470,俺のTailor,139.478859901428,1513655278,35.9429178319716
default,12471,pixelFLUT.ch,8.31600666046143,1513687882,46.9359348600424
default,12472,Global 24/7,-62.7359730005264,1513695374,8.29615589296371
shopping,12477,Domus opticas,-9.14772748947144,1513706946,38.7259653790206
default,12473,Studio Pace & Partners,11.2466901540756,1513696629,45.4055536123507
default,12474,ABOGADA MARIA LUISA HOLANDA,-3.8193690776825,1513698589,43.4600566221688
default,12475,GO4WEB Internet Agentur,8.31653773784637,1513699666,47.0448869158633
lodging,12476,Hostel&Camping Alouatta,-85.2545070648193,1513704924,9.78535874295103
shopping,12478,Domus opticas,-9.14416551589966,1513707034,38.7297903981809
atm,12479,Elson Junior,-54.7252929210663,1513713693,-2.43312628477464
shopping,12480,GreenPowerCo,145.10595202446,1513719277,-37.9937614543459
default,12481,özgül grup,29.0770922381216,1513723273,37.7791550774185
default,12482,Negocios Inmobiliarios,-66.1277067661285,1513725389,-32.5999845635934
food,12483,Posada El ALgarrobo,-66.1302280426025,1513725681,-32.6188460005297
attraction,12484,Blockchain Institute,-70.7544851303101,1513725895,43.0769483914276
default,12485,Abel Gomez,-66.1242628097534,1513727410,-32.6025785856442
default,12486,Laibach Solar LLC,-121.066755652428,1513728102,38.6404391190046
shopping,12487,boxtec,7.69523620605469,1513756155,47.4455621512301
shopping,12488,mossteklomontage,37.5920498371124,1513758128,55.8011241830122
shopping,12489,BTX Informática,-47.0399272441864,1513759997,-22.9348397625396
shopping,12490,양키캔들 당진점,126.637628674507,1513760707,36.8910766839849
shopping,12491,Dandal.ir,51.3572645187378,1513763446,35.7752161242019
shopping,12492,ROOR,8.36528420448303,1513772134,49.5332757385801
default,12493,Spanish Translations,14.4422417879105,1513779246,50.0752374541943
cafe,12494,Restaurante,-75.7259541749954,1513784183,4.80573393279316
default,12517,Social Labz Digital Agency,144.994184374809,1513922967,-37.8498914783762
default,12505,S J O'Shea LTD,-1.12296044826508,1513846327,52.9765617690265
cafe,12506,Bar Magrì,15.0749480724335,1513849064,37.5117768811971
shopping,12495,SexyShop,-75.6818372011185,1513784360,4.8257153401637
cafe,12496,La Maison Navarre,-70.7585781812668,1513787440,43.0767955748056
food,12152,Restaurante Takayama,-74.0382277965546,1512700505,4.88166869538298
food,12497,Asiahouse Restaurant,9.43723976612091,1513789951,47.0494596872793
default,12498,Binfo GmbH,8.51897478103638,1513790158,47.1800436812406
default,12499,Bodega del Jeans,-76.1543995141983,1513807715,4.41235072969786
shopping,12500,Greek Iluminación,-58.4165221452713,1513810193,-34.6196959204133
grocery,12448,DeliTIENDA,-75.6762260198593,1513545214,4.82913638898289
default,12501,Crypto Libya,13.1879442930222,1513829564,32.8903402176807
default,12502,Imparable Coworking,-101.0103982687,1513829963,22.1433688143534
default,12503,"Burchfield Law, PLLC",-97.5346201658249,1513832457,35.4798711426449
default,12504,Fundacion Dunt Colombia,-74.1140699386597,1513832950,4.62126076459552
default,12507,pasta0126,2.14116990566254,1513850676,41.4323868875392
shopping,12508,Um Poema Errante / A Wandering Poem,-9.38213646411896,1513856563,38.7007795892617
shopping,12510,Axis Consultancy,6.06984436511993,1513862232,52.4629814414441
shopping,12511,NLP School,6.06017231941223,1513862381,52.4604679702425
trezor retailer,12512,Jumpstart Crypto,-74.4677245616913,1513868106,40.4634949079232
default,12513,D A V I D · M A H A T ,-73.1067019701004,1513887269,7.0710760514278
atm,12514,Winet TI,-44.2546731233597,1513887552,-2.5204578073699
atm,12420,Jairo Angelino Heredia Lozano,-76.5293723344803,1513386207,3.46462036228865
shopping,12515,Skynet,83.6792886257172,1513919444,53.3345985990755
default,12516,Lakeba,151.284812092781,1513920317,-33.7990046748182
shopping,12518,Vestire,9.59356427192688,1513931486,45.5227962721858
default,12519,Laços da vovó,-42.804359793663,1513931853,-5.13855616088366
lodging,12520,B&B Treviglio,9.59366083145142,1513939441,45.5228225813134
shopping,12521,Freisicht,8.64464163780212,1513939706,49.8824548571658
food,12522,Oliva Lentia City ,14.2815721035004,1513952423,48.3143330228947
shopping,12524,Sexy Shop Videomania 24h,11.321132183075,1513960990,43.3039719135651
default,12525,KingHost,-51.1967450380325,1513963164,-30.0178787631166
shopping,12526,Единый сервисный центр,86.17172062397,1513964361,55.338703947972
default,12527,Totem Touch Screen,12.4608993530273,1513964736,41.9092917520182
food,12528,Burger King,4.31332468986511,1513978288,52.0782400159976
sports,12529,YOGA KULA,-6.93546295166016,1513979792,37.2606691708197
sports,12530,Nemesis Jiu Jitsu,-92.188618183136,1513981592,34.8303968595048
default,12531,Auto Kappeler AG,8.92440140247345,1514033782,47.5258443701985
default,12532,Filigranas: Productos Naturales,-96.8602752685547,1514040994,19.4963696231828
default,12533,Raviv Sivan Law Firm,34.9841380119324,1514044281,32.7976193971957
cafe,12534,Paralelná Polis,17.1235227584839,1514048061,48.1598057757409
default,12535,Addo,-86.1594521999359,1514048696,39.7683209587613
default,12536,Michael Oliveira,-48.6774802207947,1514056219,-27.6216421628473
default,12537,Rokita Law,-118.441044688225,1514067451,33.9816725715285
food,12538,Taco Beyondo,-71.8910980224609,1514070037,43.1164132524984
food,12540,O Meigallo,-7.41165697574615,1514136481,42.7732391056872
default,12541,IP-Telekom Kft.,19.0810149908066,1514142317,47.5648210042356
trezor retailer,12542,Blockchain BD,91.1812341213226,1514145230,23.4614305199759
attraction,12543,Marty McFly,29.0280675888061,1514156412,41.0153972641572
attraction,12544,KOSUYOLU CRYPTO,29.0415215492249,1514156535,41.0100055980272
shopping,12545,Nahlas Choice,7.61814951896667,1514157152,47.5049717804553
shopping,12546,Xiaomi Outlet,21.0014122724533,1514165934,52.2443372195061
shopping,12548,PrimoTU,12.4362927675247,1514195255,43.0872450026458
lodging,12549,Residence Playa,13.9408242702484,1514197663,42.8084757473603
food,12550,Innsbruck,-56.9028657674789,1514236136,-37.1659809278218
shopping,12551,House Rock e Oscar Francani,9.12170469760895,1514249362,45.7746286897472
default,12552,BIOFS Consulting,-51.1870515346527,1514252424,-29.6604322750932
transport,12553,ERT Transportes,-51.9829273223877,1514254108,-29.4647330541891
default,12554,GMA Travels,-89.6451437473297,1514256188,21.0224768038115
default,12555,Caribbean Weddings & Event Planners,-89.6451383829117,1514256497,21.0224117081026
default,12556,Frank Scheele GmbH Steuerberatungsgesellschaft,8.64961445331573,1514281932,49.8822682001467
shopping,12557,Avv. Marcello Padovani,12.497935295105,1514285738,41.9198023945711
default,12558,Mark Raybin,-76.7285799980164,1514300877,39.9638862832965
default,12564,"Law Firm, International Business",-90.5161428451538,1514354571,38.7733242622037
default,12565,Hair Transplant Center,44.7637134790421,1514364507,41.7287486920683
default,12559,착한교육연구소,126.913547515869,1514317853,37.5484605163303
nightlife,12560,Magic Bar TRICK,141.355928778648,1514320492,43.0544724188285
default,12561,Executive Search - International Headhunter,2.16190338134766,1514328844,41.3942118282982
cafe,12562,最強のバターコーヒー,139.701536893845,1514339136,35.6828079277112
default,12563,"A & L, Licker Law Firm, LLC",14.501953125,1514354135,50.1584254249845
default,12566,Cryptometrica,47.8942537307739,1514367314,56.6403389713998
default,12568,Dardes Mühendislik,29.0990817546844,1514372562,40.9707003049386
default,12569,Cryptometrica,37.5325798988342,1514372968,55.7521512883444
default,12570,bymuhammerulutaş Perde&Tasarım,29.08387362957,1514373052,40.9700198381148
shopping,12571,"Sunshine Locksmith Team, LLC",-82.6791787147522,1514378330,27.8926839808032
lodging,12572,Swiss-Chalet Merlischachen,8.4078186750412,1514386129,47.0655215918196
shopping,12573,Baubles,14.2859977483749,1514386617,40.8977775744004
default,12574,House Rock,9.23167526721954,1514387728,45.6760294151088
shopping,12567,El Houseni Kids,31.4899063110352,1514367510,30.0628542687296
default,12575,ABACO Hosting,-97.7185821533203,1514398794,30.3177659523786
default,12576,ScubaTony,-86.978577375412,1514406832,20.4681791711537
default,12577,Teravan,-122.640810012817,1514409646,49.1654936082049
default,12578,Trinidad Tech Shop,255.495466589928,1514412796,37.1699692524113
food,12579,La Tortáta,-74.059020280838,1514413462,4.65002692441252
shopping,12580,"INVERDH 2016, FP",-66.9252669811249,1514415210,10.5197491355701
attraction,12581,nLIVEn,145.078850984573,1514438583,-37.8484682166238
food,12582,pizzeria inti killa,-72.2641396522522,1514439755,-13.2584300717794
food,12583,pizzeria DELIVERY,-72.1172565221786,1514440245,-13.3042699211065
cafe,12584,Bar ADUA,14.4650459289551,1514450203,50.1161753026425
lodging,12585,B&B Stazione Centrale,14.4554328918457,1514450458,50.142145942534
default,12588,Butter Coffee Australia,115.758930698657,1514461301,-31.8438627247502
default,12589,Rapidstartup Marketing Services,115.757521390997,1514462849,-31.8484886298685
default,12586,Proreal3D,11.0341680049896,1514452027,44.6791472328925
shopping,12587,Sakama Leather,-122.277359962463,1514457903,37.805248982254
default,12590,BrokerBulls,11.5922445058823,1514468614,47.2876534523242
default,12591,2Mighty,11.3841640949249,1514468772,47.2665879923414
default,12592,Digital Export - Fabio Vezzoli,10.2102363109589,1514476362,45.5242658060347
default,12593,Smile Acapulco,-99.8497313261032,1514477337,16.8512052928541
transport,12595,King Life,-75.5957612516067,1514477888,39.956109410062
grocery,12605,Slavonija Deli,145.002139806747,1514534601,-37.7393460768182
food,12594,Koh Chang Wine Gallery,102.292976975441,1514477799,12.0320541593203
shopping,12596,Kokedama Ru,37.7349632978439,1514481321,55.4350308134465
lodging,12539,Ferienhaus.Schweden.TV,12.7474129199982,1514107393,57.4007166301518
shopping,12597,Ben's Discount Supply,-115.090665221214,1514497346,36.1284513887921
default,12598,Connective Therapy Services,-122.671118974686,1514499870,45.5629484641987
food,12599,Cozinha a Dois FIT,-47.4624502658844,1514515209,-23.5188256276805
cafe,12600,Café Bar & Cia,-47.4709367752075,1514515468,-23.4859000480963
food,12601,Restaurante e Pizzaria Villa Viena,-47.4754428863525,1514515642,-23.4866872489225
grocery,12602,Principal Móveis e Colchões,-47.4789834022522,1514515894,-23.4630298133246
default,12603,AA Productions,77.6074647903442,1514525976,12.9297975751587
default,12606,Eric Bontenbal Web Development,4.64369773864746,1514541528,52.4301708303718
default,12607,Heptagon Technologies Pvt. Ltd.,77.6254945993423,1514542078,12.9391980666331
default,12608,42yo.com,11.7907333374023,1514545056,45.6498083818069
food,12604,FONDA DAMA FINA,-99.2979848384857,1514529655,19.3557438168315
food,12609,mexická restaurace fosil,14.4080275297165,1514548711,50.0469776594913
default,12610,KCPerformance,7.64790058135986,1514552880,49.7854724464782
cafe,12611,Café Kostka,15.4373681545258,1514557253,49.0804404455424
food,12612,IsenBurger Imbiss,8.68275046348572,1514567807,50.0477630699595
shopping,12613,deVintage Vinyl Records and Toys,-76.5367698669433,1514577317,39.1269392266607
default,12614,Rodriguez Resource Labs,-98.493338227272,1514588562,29.4262729070212
default,12615,La Grotta Ristodiscopub,7.72537708980963,1514597928,44.5031271879897
food,12616,Innsbruck,-56.8603849411011,1514617089,-37.113874001605
default,8952,picolosoft,13.7617063522339,1480960587,51.0224611765521
default,12617,IGOR ZHILKIN PRODUCTION,30.3058987855911,1514645727,59.9320946767955
default,12618,ZITRONE,144.99173283577,1514679682,-37.7551338612949
default,12663,Leafboxes,18.5425186157227,1515074787,-33.9902350472854
shopping,12636,Two blessed barbershop,-97.8421890735626,1514930492,30.0813540061445
default,12619,South Dayton Oral & Maxillofacial Surgery Inc,14.4707429409027,1514700505,50.1011545969592
default,12620,AKINITA KOUFETTAS LTD,33.4107971191406,1514707492,34.9951287664151
default,12621,AKINITA KOUFETTAS LTD,33.3638048171997,1514707766,35.1672964511604
sports,12622,Opap Galaxia,33.3622974157333,1514708774,35.1664720160136
default,12624,Soldas Porto Alegre,-51.168592615104,1514734685,-30.0079660923251
default,12626,Pest Czar,-76.5671539306641,1514849432,39.3971705135365
default,12627,Mario Barusco,11.8950766324997,1514902608,45.4288206150694
default,12628,Relaxed Rabbit Massage Therapy,-122.472839355469,1514912444,47.2540677598157
default,12629,Foamerica Bitcore,-74.113851789316,1514917582,4.59730768253072
default,12631,RepliCálculo,-9.13789451122284,1514918210,38.7451846568713
shopping,12632,Ancora1919,33.0398744344711,1514920222,34.6699409215051
default,12634,weblate.org,14.512220621109,1514921389,50.0228475856125
attraction,12633,QCI Partners,-105.012806653976,1514921034,39.7582099046062
default,12635,Tarso Todesco Arquitetura e Design,-47.465438246727,1514929854,-23.5421976446731
default,12641,MN/Architektura,14.4348013401032,1514936214,50.1053076086176
default,12642,Nirvana Club,30.4521703720093,1514941834,50.3693903822028
shopping,12643,Le Scam shop,4.6856689453125,1514972528,44.3179530457435
shopping,12644,Sharps Pixley ,-0.140140056610107,1514976073,51.5072700294524
shopping,12664,Wittson Custom Ti Cycles,21.1861842870712,1515079340,55.6871957991117
default,12666,Studio Caroppo Claudio,18.4232193231583,1515095702,40.0911723064382
default,12625,Prospettica,11.53022647,1514826645,43.5649769
